individual_0;individual_1;individual_2;individual_3;individual_4;individual_5;individual_6;individual_7;individual_8;individual_9;individual_10;individual_11;individual_12;individual_13;individual_14;individual_15;individual_16;individual_17;individual_18;individual_19;individual_20;individual_21;individual_22;individual_23;individual_24;individual_25;individual_26;individual_27;individual_28;individual_29
13271;13271;13271;13271;13327;13249;13271;13271;13530;13530;13426;13281;13579;13448;13352;13367;13448;13704;13228;13171;13345;13456;13619;13394;13271;13271;13271;13448;13271;13271
13444;13448;13293;13427;13579;13271;13449;13621;13271;13271;13515;13498;13585;13616;13271;13367;13271;13271;13271;13579;13271;13579;13271;13704;13333;13305;13448;13271;13619;13579
13271;13271;13742;13498;13616;13271;13618;13620;13442;13374;13363;13275;13251;13148;13387;13382;13271;13367;13271;13271;13271;13271;13271;13271;13329;13472;13449;13619;13271;13352
13448;13353;13516;13381;13498;13579;13585;13302;13606;13511;13619;13271;13367;13619;13498;13449;13619;13367;13314;13455;13386;13479;13367;13271;13271;13271;13520;13466;13271;13498
13579;13619;13271;13616;13271;13367;13271;13271;13271;13271;13387;13271;13619;13271;13492;13277;13337;13432;13271;13387;13296;13289;13367;13367;13271;13271;13367;13271;13547;13436
13488;13518;13296;13271;13619;13271;13446;13323;13371;13383;13340;13323;13328;13473;13432;13271;13342;13321;13432;13387;13387;13271;13296;13530;13296;13271;13387;13271;13547;13271
13619;13271;13271;13271;13271;13271;13271;13616;13271;13271;13498;13432;13349;13420;13296;13619;13419;13498;13285;13282;13507;13544;13275;13363;13367;13387;13507;13380;13387;13271
13456;13527;13619;13432;13272;13366;13432;13271;13616;13271;13296;13314;13548;13339;13271;13271;13387;13367;13511;13606;13271;13387;13296;13616;13619;13619;13367;13271;13402;13417
13619;13387;13616;13616;13296;13342;13433;13497;13296;13296;13387;13271;13271;13296;13271;13616;13296;13367;13271;13619;13271;13432;13349;13354;13271;13498;13296;13271;13387;13271
13308;13395;13280;13358;13307;13278;13296;13498;13271;13271;13412;13357;13479;13406;13286;13352;13367;13296;13619;13432;13367;13296;13367;13271;13367;13619;13387;13367;13458;13427
13332;13331;13271;13271;13358;13532;13432;13367;13298;13340;13277;13361;13278;13498;13343;13544;13432;13432;13391;13408;13367;13367;13278;13278;13380;13419;13367;13271;13338;13552
13494;13371;13278;13271;13341;13297;13273;13296;13381;13322;13367;13432;13424;13279;13316;13322;13394;13381;13324;13406;13271;13278;13271;13271;13409;13456;13367;13432;13292;13346
13394;13384;13447;13467;13298;13432;13367;13271;13494;13432;13405;13394;13616;13271;13280;13432;13456;13470;13352;13417;13295;13370;13367;13367;13367;13271;13345;13300;13397;13402
13283;13364;13367;13367;13357;13281;13271;13271;13432;13278;13456;13456;13371;13383;13494;13271;13296;13367;13347;13291;13367;13271;13432;13271;13472;13293;13494;13367;13288;13350
13432;13271;13271;13271;13367;13271;13362;13293;13362;13366;13271;13280;13278;13491;13298;13278;13292;13275;13494;13367;13418;13405;13391;13408;13276;13273;13371;13612;13498;13271
13297;13272;13324;13466;13432;13432;13271;13298;13411;13454;13291;13276;13280;13485;13295;13441;13271;13271;13280;13371;13294;13357;13361;13342;13278;13281;13498;13271;13296;13296
13291;13371;13363;13304;13342;13296;13271;13271;13271;13371;13432;13371;13295;13281;13418;13309;13432;13371;13280;13271;13271;13278;13371;13432;13273;13492;13284;13283;13341;13428
13274;13277;13432;13456;13271;13367;13296;13296;13379;13331;13331;13311;13278;13280;13296;13271;13280;13287;13271;13271;13401;13288;13317;13325;13289;13356;13291;13494;13367;13271
13371;13271;13271;13371;13309;13329;13298;13369;13271;13296;13279;13279;13367;13367;13367;13423;13494;13271;13271;13271;13273;13367;13289;13358;13371;13273;13271;13278;13278;13271
13296;13494;13286;13352;13278;13271;13436;13391;13271;13367;13271;13432;13272;13277;13351;13307;13336;13391;13395;13377;13278;13498;13371;13280;13279;13279;13418;13418;13304;13423
13278;13418;13278;13271;13271;13371;13271;13278;13418;13418;13456;13494;13271;13432;13317;13348;13346;13381;13416;13311;13323;13326;13273;13454;13498;13271;13296;13271;13494;13271
13274;13429;13271;13271;13357;13288;13494;13280;13296;13271;13394;13309;13278;13271;13432;13432;13418;13278;13318;13279;13336;13353;13446;13326;13366;13276;13291;13296;13306;13336
13371;13296;13456;13271;13309;13394;13294;13348;13494;13271;13273;13365;13271;13371;13296;13296;13277;13290;13371;13432;13278;13273;13278;13271;13271;13296;13272;13272;13271;13271
13288;13350;13271;13367;13280;13278;13271;13371;13350;13343;13313;13325;13456;13367;13271;13371;13371;13278;13302;13412;13271;13456;13418;13271;13456;13371;13276;13273;13371;13367
13284;13296;13456;13296;13271;13278;13431;13372;13271;13271;13292;13435;13449;13333;13371;13371;13288;13363;13351;13312;13371;13271;13303;13277;13280;13296;13369;13282;13371;13280
13331;13472;13309;13309;13309;13367;13280;13371;13346;13381;13271;13271;13281;13293;13335;13345;13278;13280;13286;13290;13314;13460;13296;13296;13280;13296;13367;13288;13271;13271
13300;13367;13494;13296;13279;13279;13278;13296;13291;13293;13366;13301;13347;13302;13341;13371;13291;13285;13271;13278;13418;13432;13278;13278;13272;13277;13427;13396;13280;13278
13367;13271;13339;13299;13389;13331;13271;13296;13283;13314;13309;13271;13271;13371;13271;13280;13371;13371;13273;13276;13271;13271;13280;13280;13434;13393;13322;13333;13271;13296
13371;13371;13309;13296;13329;13322;13359;13283;13297;13283;13278;13309;13271;13296;13280;13358;13296;13271;13271;13418;13371;13371;13371;13288;13280;13280;13361;13281;13293;13279
13456;13326;13371;13456;13288;13367;13284;13313;13271;13371;13434;13393;13328;13339;13293;13279;13371;13371;13371;13371;13367;13280;13368;13283;13348;13301;13296;13296;13271;13309
13302;13303;13367;13296;13280;13494;13394;13395;13371;13371;13315;13327;13291;13364;13316;13335;13297;13300;13309;13271;13309;13296;13280;13367;13288;13288;13367;13296;13272;13287
13327;13438;13282;13307;13367;13271;13271;13280;13373;13379;13287;13280;13371;13371;13305;13284;13271;13271;13286;13282;13343;13320;13289;13287;13326;13278;13294;13355;13332;13348
13271;13280;13456;13367;13371;13296;13309;13280;13290;13277;13288;13278;13280;13371;13494;13371;13283;13359;13371;13309;13296;13288;13371;13309;13456;13309;13278;13278;13271;13326
13323;13299;13340;13311;13296;13296;13432;13309;13326;13367;13328;13348;13289;13349;13271;13271;13296;13296;13296;13278;13371;13371;13353;13289;13329;13318;13271;13309;13278;13494
13290;13282;13283;13359;13371;13371;13280;13371;13296;13296;13446;13419;13271;13296;13312;13347;13384;13381;13365;13294;13296;13296;13320;13347;13271;13326;13303;13307;13296;13309
13296;13271;13345;13293;13309;13271;13355;13296;13271;13271;13317;13321;13371;13271;13279;13288;13310;13316;13271;13280;13271;13296;13347;13342;13271;13280;13271;13271;13316;13319
13271;13271;13456;13296;13432;13395;13288;13494;13296;13288;13326;13309;13296;13288;13339;13328;13313;13320;13316;13288;13296;13271;13308;13297;13293;13274;13316;13271;13303;13277
13358;13305;13445;13320;13286;13311;13294;13273;13337;13312;13272;13287;13356;13370;13271;13316;13271;13271;13271;13271;13271;13301;13271;13271;13371;13309;13288;13278;13320;13322
13422;13368;13296;13296;13307;13280;13366;13301;13371;13296;13371;13371;13296;13296;13351;13316;13271;13271;13271;13358;13296;13280;13271;13371;13316;13271;13367;13309;13309;13309
13283;13284;13280;13365;13309;13271;13271;13326;13371;13371;13316;13280;13369;13369;13325;13342;13320;13343;13313;13423;13371;13280;13345;13335;13364;13361;13279;13280;13362;13318
13296;13280;13296;13271;13271;13271;13271;13271;13306;13336;13278;13271;13290;13277;13276;13275;13271;13371;13295;13299;13338;13304;13337;13309;13280;13271;13353;13327;13369;13369
13276;13275;13296;13494;13271;13309;13296;13296;13271;13271;13286;13356;13271;13288;13286;13281;13273;13276;13358;13494;13307;13322;13271;13271;13294;13273;13296;13280;13280;13371
13271;13271;13271;13280;13371;13296;13271;13271;13295;13272;13346;13321;13334;13363;13271;13271;13290;13294;13277;13274;13280;13371;13353;13298;13339;13335;13278;13271;13353;13289
13296;13288;13303;13326;13271;13271;13288;13280;13296;13307;13296;13280;13356;13303;13271;13296;13286;13294;13309;13371;13285;13280;13358;13371;13355;13278;13271;13296;13299;13343
13274;13275;13371;13294;13307;13280;13280;13271;13280;13271;13367;13271;13296;13371;13271;13371;13272;13279;13280;13296;13312;13349;13296;13371;13282;13360;13371;13271;13371;13371
13367;13371;13279;13350;13293;13287;13277;13272;13301;13302;13316;13271;13296;13296;13294;13296;13271;13294;13296;13271;13309;13303;13294;13271;13279;13279;13271;13309;13290;13275
13304;13301;13296;13296;13271;13371;13271;13296;13276;13275;13371;13316;13295;13272;13284;13283;13271;13296;13349;13310;13271;13288;13371;13296;13317;13337;13304;13486;13371;13288
13271;13367;13324;13343;13296;13316;13278;13271;13296;13296;13271;13271;13371;13271;13302;13303;13271;13296;13331;13434;13273;13278;13344;13451;13271;13296;13367;13275;13296;13280
13296;13296;13367;13278;13271;13280;13371;13271;13371;13271;13271;13271;13296;13278;13371;13371;13288;13288;13306;13281;13278;13296;13358;13291;13296;13288;13280;13288;13308;13314
13291;13293;13306;13299;13278;13371;13317;13312;13305;13275;13289;13295;13271;13271;13272;13279;13271;13296;13316;13280;13296;13316;13282;13305;13316;13296;13300;13280;13369;13369
13371;13296;13309;13309;13294;13294;13296;13296;13309;13296;13271;13271;13371;13280;13296;13271;13371;13316;13296;13456;13358;13309;13309;13288;13298;13307;13288;13309;13294;13296
13309;13358;13296;13271;13370;13368;13281;13284;13276;13275;13296;13288;13287;13272;13371;13371;13320;13277;13271;13271;13316;13294;13371;13371;13277;13288;13292;13312;13305;13275
13280;13296;13284;13284;13309;13271;13296;13371;13338;13304;13275;13367;13274;13275;13271;13296;13296;13271;13300;13365;13275;13292;13371;13271;13339;13312;13271;13288;13297;13366
13371;13296;13337;13314;13296;13294;13371;13296;13292;13357;13271;13296;13271;13280;13280;13288;13371;13358;13271;13278;13316;13288;13367;13271;13330;13335;13296;13296;13368;13283
13271;13294;13296;13371;13371;13355;13272;13295;13348;13310;13296;13316;13280;13271;13284;13367;13296;13296;13297;13299;13309;13271;13343;13324;13286;13286;13273;13276;13286;13281
13271;13296;13296;13309;13273;13294;13292;13288;13296;13271;13370;13281;13308;13304;13328;13314;13296;13371;13331;13324;13271;13296;13294;13271;13371;13288;13300;13296;13275;13292
