individual_0;individual_1;individual_2;individual_3;individual_4;individual_5;individual_6;individual_7;individual_8;individual_9;individual_10;individual_11;individual_12;individual_13;individual_14;individual_15;individual_16;individual_17;individual_18;individual_19;individual_20;individual_21;individual_22;individual_23;individual_24;individual_25;individual_26;individual_27;individual_28;individual_29
91;91;107;114;120;98;106;116;91;112;105;91;106;91;91;91;106;91;116;116;102;106;106;105;93;120;91;91;91;106
96;101;105;91;91;106;106;95;91;91;104;106;106;106;91;91;99;108;105;106;91;120;105;116;106;106;102;97;102;94
113;111;105;91;106;98;91;116;91;91;106;105;97;100;106;116;104;91;107;100;106;105;102;109;116;91;98;99;100;99
99;91;103;101;91;102;98;98;104;93;106;106;102;102;101;95;104;93;91;91;109;120;106;91;106;106;102;93;105;91
106;105;105;105;91;91;91;102;106;108;91;91;91;91;106;91;91;91;104;91;115;109;98;103;91;99;91;91;108;108
107;92;95;101;106;98;91;91;107;107;91;104;91;108;91;91;95;102;108;106;106;108;100;99;91;91;96;100;106;108
108;108;104;91;91;91;97;100;91;108;92;107;105;106;108;105;91;91;91;91;91;91;91;91;108;106;104;91;107;107
91;91;91;91;106;91;106;97;106;106;91;91;105;91;106;105;101;57;107;106;106;108;108;108;104;95;108;91;97;99
91;97;107;107;91;91;107;107;91;91;105;94;108;91;91;91;91;105;91;105;101;104;108;106;100;95;104;108;97;91
91;108;91;97;107;105;102;94;91;91;106;107;105;107;101;104;91;108;91;91;96;96;92;104;108;91;106;104;97;97
91;91;97;101;100;97;91;91;106;108;108;96;106;106;105;96;107;106;104;108;91;104;96;104;97;91;91;105;91;91
95;92;94;98;91;91;104;101;91;91;108;106;108;91;100;98;91;107;91;108;91;91;91;105;107;91;108;105;91;106
97;100;95;91;107;92;104;103;91;101;105;91;102;104;91;108;91;91;108;108;108;96;104;91;91;106;96;97;95;91
91;91;98;94;102;97;104;105;96;96;106;108;96;103;105;94;106;91;91;91;97;101;106;104;97;101;105;91;101;107
107;106;91;104;96;91;94;92;106;105;93;106;101;105;106;91;91;105;91;105;105;91;91;105;106;106;91;107;91;105
105;108;101;98;107;106;108;91;102;94;104;106;91;91;105;106;105;91;99;93;106;104;105;106;92;95;104;107;107;96
108;105;105;105;105;91;91;91;94;105;107;108;96;96;106;105;106;105;105;97;103;105;91;91;91;101;104;106;101;96
105;105;107;105;108;106;108;101;91;108;107;106;104;97;104;94;103;105;98;97;102;104;107;105;108;106;105;106;102;94
105;91;94;91;91;91;107;91;106;105;105;106;106;101;105;103;107;91;94;94;101;107;107;91;107;106;106;102;108;107
106;106;104;91;106;106;91;106;100;97;102;105;102;96;91;106;105;103;100;99;106;106;106;91;91;107;101;101;102;96
106;91;105;106;102;95;106;107;102;95;108;91;107;107;106;107;106;106;106;91;95;101;108;106;99;98;91;106;100;100
100;92;94;103;107;107;91;101;99;103;106;107;107;105;105;107;106;91;105;106;107;106;106;106;105;106;107;107;96;106
107;106;106;106;107;107;107;106;105;105;106;106;106;106;105;107;101;107;105;91;97;98;96;91;101;101;96;104;96;101
104;103;107;106;101;104;94;91;101;107;108;106;101;91;105;102;92;100;106;105;91;91;105;101;106;105;108;91;91;106
107;105;108;107;106;107;106;105;105;106;100;97;91;91;97;99;101;91;105;105;108;108;101;106;91;107;106;106;107;108
105;106;91;107;105;106;91;91;106;107;108;106;106;101;106;91;106;106;105;97;98;98;106;106;96;107;101;108;107;107
105;104;105;92;100;99;94;103;101;91;99;98;101;101;97;100;97;101;106;107;105;103;101;97;108;107;91;106;102;94
104;106;91;91;91;91;108;106;104;103;91;103;106;106;91;106;105;107;101;91;107;106;106;108;107;106;105;91;105;101
107;91;105;106;107;102;91;108;101;97;94;103;103;94;100;97;91;107;106;106;101;107;107;107;96;107;91;91;96;101
93;99;104;101;105;107;91;103;101;101;106;105;106;104;93;99;99;98;108;106;105;108;107;106;104;102;107;106;108;106
99;97;108;107;95;104;98;99;108;106;107;91;106;106;105;106;108;91;100;99;107;105;106;107;105;106;107;107;108;105
105;108;106;106;105;105;106;107;104;97;106;105;105;108;108;91;105;105;106;106;106;103;108;91;104;102;106;101;107;91
101;105;102;105;91;96;105;106;105;106;101;91;108;108;101;91;105;106;94;93;107;91;106;106;107;101;106;107;106;108
101;108;105;108;103;92;103;103;92;100;107;107;104;104;107;103;107;106;106;107;107;107;103;101;107;101;106;91;108;107
106;91;107;107;105;105;106;106;91;106;106;107;101;91;106;106;107;107;107;107;106;106;106;106;107;107;105;91;105;102
104;104;106;107;108;107;105;105;106;107;91;104;106;107;104;94;108;106;106;106;105;107;91;106;103;104;91;106;101;91
100;99;107;106;101;107;106;108;107;105;101;101;107;101;107;106;101;96;106;107;104;92;108;106;106;107;106;106;106;105
105;102;106;91;106;101;101;101;105;101;101;108;101;107;101;97;101;105;104;91;91;105;106;107;104;98;101;100;95;97
106;107;104;94;103;103;94;101;106;101;105;106;105;102;106;106;104;103;106;108;91;105;106;106;105;104;106;106;104;105
93;106;105;91;105;108;107;106;108;107;107;107;104;103;91;106;97;95;108;107;101;107;105;92;101;101;92;93;106;107
106;108;101;106;99;98;105;106;108;106;96;106;103;104;104;103;108;107;107;106;107;91;106;105;91;91;103;94;108;105
101;106;108;107;107;107;102;107;107;101;107;107;99;103;105;101;105;106;91;105;97;106;103;104;104;99;93;104;104;104
92;106;106;91;106;107;106;108;105;107;102;104;106;107;102;105;108;101;107;108;107;101;106;105;107;107;107;91;105;106
91;105;105;103;107;107;106;106;104;106;107;106;101;101;105;105;92;100;105;108;91;91;103;104;105;106;107;105;105;107
101;106;107;106;104;101;106;105;92;104;106;106;108;101;106;106;106;105;107;107;107;105;106;106;91;106;101;91;101;101
101;101;107;106;99;98;106;108;104;103;100;95;106;104;107;107;105;108;107;106;100;92;107;105;105;101;108;106;103;103
104;107;106;106;101;107;107;105;106;101;107;101;101;106;106;105;107;107;91;107;106;107;106;106;91;108;107;101;106;106
91;101;106;106;107;107;107;106;102;105;108;108;98;97;105;103;106;105;108;104;107;107;103;105;91;107;106;105;106;105
104;101;106;101;102;106;91;107;106;91;105;105;107;107;105;102;106;107;106;101;106;107;101;101;106;108;106;101;103;102
101;105;106;108;105;101;91;107;107;108;105;106;108;108;108;107;105;108;107;108;105;108;102;106;106;102;106;106;108;101
91;106;108;106;106;107;105;103;107;104;104;104;107;107;107;91;108;91;107;106;102;95;104;108;104;101;107;91;107;107
98;99;106;106;107;104;101;107;102;106;91;101;107;107;106;106;105;108;106;105;96;107;106;106;107;101;104;107;106;101
104;93;105;107;106;101;105;104;106;107;103;102;92;106;102;104;100;92;105;107;108;104;104;101;106;107;101;107;107;106
106;107;107;107;107;92;106;91;108;107;102;106;101;107;108;107;107;106;95;102;106;108;108;106;107;106;105;104;106;92
108;108;101;91;108;107;105;106;107;108;91;106;101;101;107;104;107;107;104;106;106;106;91;92;107;106;106;106;107;106
106;102;106;106;92;104;108;106;91;91;105;105;91;101;108;107;103;94;91;107;105;106;107;108;108;106;106;106;106;107
96;103;107;107;101;106;108;108;107;101;106;107;91;101;107;105;107;106;101;101;108;106;99;93;101;106;101;91;107;106
107;107;104;108;105;102;102;95;104;106;106;107;104;108;108;107;105;106;91;105;108;107;108;91;107;106;106;108;102;96
106;107;104;101;105;107;106;107;103;95;106;108;107;107;91;106;107;107;106;107;106;106;107;107;105;104;106;105;106;107
107;104;106;106;94;101;107;107;107;107;107;106;104;103;106;102;105;105;108;108;101;98;107;107;107;107;108;108;106;106
97;101;107;107;107;105;106;91;105;105;108;108;107;104;106;106;107;106;101;107;104;108;103;102;105;102;105;102;105;107
104;106;98;97;107;107;99;99;99;93;101;98;103;94;101;104;107;107;108;106;108;106;107;107;107;107;108;107;104;105
91;104;107;101;106;107;108;107;107;107;108;105;97;100;105;107;98;100;106;107;108;106;102;105;104;105;108;108;108;108
108;108;107;107;104;103;104;106;108;108;103;104;102;105;101;107;101;106;98;99;105;106;104;91;91;104;91;101;106;101
105;93;91;106;107;106;98;100;106;108;107;107;107;107;107;108;106;108;93;105;106;106;105;105;108;107;107;108;101;91
92;101;96;101;105;102;108;92;107;107;106;91;105;104;107;106;107;107;107;101;106;101;104;103;107;107;106;107;102;105
106;106;108;105;106;107;105;104;108;101;98;94;106;106;108;107;107;106;104;91;106;108;108;108;106;93;105;105;96;96
91;101;107;106;106;107;108;101;91;106;91;101;91;107;91;107;106;108;104;106;105;103;106;105;91;106;106;106;106;108
108;108;105;106;95;102;106;108;91;106;106;106;108;106;101;104;108;108;107;106;108;106;105;93;91;107;106;101;106;105
92;106;106;106;106;92;101;105;106;106;102;104;108;108;104;106;106;91;106;106;102;105;106;106;106;93;106;104;106;106
100;92;104;106;106;108;106;105;107;107;102;106;105;106;106;92;91;101;106;91;107;106;106;107;101;106;101;104;107;107
107;106;101;97;106;107;106;91;101;101;91;107;108;107;107;106;91;108;107;107;106;107;107;107;105;104;107;108;106;106
101;106;98;94;91;107;106;106;106;104;97;102;108;91;108;106;107;106;106;91;108;107;107;91;106;104;106;105;108;106
105;101;92;91;104;101;106;106;106;107;107;101;106;104;101;91;105;106;100;92;103;102;107;107;106;106;107;107;108;108
105;106;107;107;100;92;107;101;106;91;106;101;106;106;102;103;106;92;102;106;107;107;106;107;101;107;101;91;91;107
107;106;101;107;107;106;108;108;106;108;106;107;106;106;100;98;107;107;108;108;91;91;108;107;104;108;108;107;101;101
102;106;102;106;106;108;103;107;101;106;101;101;106;106;91;91;107;104;106;106;107;106;102;106;101;101;107;92;106;101
106;106;107;106;101;106;106;107;108;108;106;106;107;107;101;107;105;105;93;104;108;101;106;107;92;105;106;106;106;107
106;105;107;106;106;107;108;108;106;106;106;106;108;101;101;108;101;101;100;98;106;106;104;103;108;107;107;107;106;106
101;107;108;107;101;101;107;106;101;101;91;91;102;106;104;104;106;91;108;107;106;107;103;105;92;106;106;106;103;104
106;104;102;105;101;94;91;108;108;108;104;104;91;92;108;107;107;108;107;106;106;105;91;108;108;106;106;106;92;91
107;106;106;106;104;94;106;106;95;103;108;107;108;107;106;102;107;108;101;106;96;101;106;106;105;105;106;105;107;107
106;108;101;101;101;108;104;106;103;106;108;106;106;107;106;107;107;106;104;106;101;107;101;101;101;108;104;108;101;98
108;107;106;101;102;107;103;104;107;108;106;106;100;98;108;107;105;102;108;107;101;92;91;108;104;92;106;101;103;104
91;106;106;106;103;106;96;104;101;107;108;101;106;101;101;106;106;103;107;106;107;107;104;107;104;103;92;101;106;106
102;105;101;107;104;101;104;103;107;101;103;104;103;94;107;106;92;108;106;104;107;106;103;104;107;106;107;101;106;105
98;99;91;92;106;107;107;101;106;106;101;96;106;101;93;104;106;107;97;96;107;108;106;106;103;105;107;91;108;106
108;106;107;106;108;106;107;106;107;107;103;104;106;106;101;106;102;101;106;106;107;107;91;107;106;106;107;101;108;102
101;92;103;105;104;103;104;103;106;106;106;106;108;106;107;106;92;101;101;104;101;108;108;101;97;102;93;104;106;105
102;101;101;106;106;108;101;101;106;106;106;106;107;106;91;106;106;101;107;107;106;106;108;107;107;106;105;92;106;107
107;107;106;104;107;106;105;101;104;106;107;106;95;97;104;108;105;103;101;106;106;106;106;105;101;91;91;107;107;108
104;101;101;106;91;106;101;101;106;107;105;102;107;101;104;104;93;99;107;106;91;107;91;104;91;106;104;103;102;107
95;101;106;101;106;106;107;101;106;105;107;91;104;101;103;104;106;106;107;106;106;108;92;106;107;106;107;92;106;108
101;101;108;106;108;106;107;108;108;106;101;104;102;105;103;105;107;101;107;101;101;104;107;107;91;107;103;104;104;103
101;106;91;106;106;107;101;106;105;102;108;107;106;107;107;106;104;106;107;106;105;102;108;101;107;107;95;103;108;107
101;105;95;104;107;106;107;107;105;102;108;101;107;101;102;105;107;107;101;101;107;106;107;106;101;96;102;107;106;102
104;103;102;106;107;107;101;108;106;106;107;106;107;101;108;106;104;94;107;108;92;106;106;91;106;108;107;107;101;106
106;106;102;107;104;106;106;107;101;104;96;101;107;106;101;106;104;106;101;91;103;105;104;106;92;107;108;106;107;107
92;107;107;105;107;106;104;106;101;106;91;106;106;106;104;95;101;91;107;105;101;106;108;106;101;101;106;103;107;106
101;91;101;101;107;107;106;106;106;101;107;101;102;103;105;106;107;104;106;108;105;106;107;106;106;105;104;105;106;106
106;107;107;108;101;108;106;107;101;106;101;101;106;107;106;106;107;101;104;93;106;105;105;108;101;106;94;98;108;104
107;106;106;106;106;106;107;106;107;107;106;101;101;96;106;108;107;107;107;106;105;104;102;105;106;106;106;106;107;107
101;107;106;91;107;106;101;106;107;107;106;106;101;101;106;107;101;104;103;105;107;106;107;101;107;108;108;106;105;103
108;107;106;105;107;101;107;101;107;108;107;104;101;107;102;104;107;106;101;107;106;106;102;105;91;104;106;107;108;107
102;105;103;105;101;108;102;103;99;99;104;103;96;101;106;102;108;106;104;106;108;105;106;105;108;107;106;105;92;101
106;106;101;106;106;101;106;107;106;106;106;107;104;106;106;108;101;104;107;101;99;98;106;91;106;104;108;108;100;98
107;106;101;101;102;105;104;91;107;104;107;106;103;105;108;106;107;106;106;101;106;106;107;106;101;104;104;106;106;106
108;106;106;105;101;101;107;104;91;91;107;108;105;105;106;107;107;107;107;91;106;107;101;101;107;102;105;102;106;105
104;103;102;105;107;106;106;107;105;103;105;106;104;106;106;107;107;106;104;106;106;107;101;106;104;104;106;107;106;106
93;104;106;107;106;107;106;106;106;106;105;108;108;108;105;106;107;101;105;107;106;106;101;101;100;97;107;101;104;101
95;102;108;107;104;107;106;105;103;102;106;106;107;101;92;107;106;106;106;101;107;106;107;104;107;101;106;107;105;105
107;106;106;107;101;106;101;106;106;106;106;104;107;106;104;104;106;107;105;105;101;107;101;108;104;106;106;106;106;107
101;106;91;107;101;94;107;106;106;107;104;103;106;108;106;106;107;107;106;104;107;108;101;104;106;107;106;106;104;104
106;101;107;108;108;106;105;93;108;104;104;103;108;106;101;108;107;106;106;101;104;106;101;107;106;107;102;104;108;101
103;105;101;106;102;105;101;106;108;106;108;101;108;107;106;108;105;106;107;106;108;106;107;101;101;107;104;105;101;106
105;104;106;106;101;108;101;108;104;101;106;105;102;103;106;106;101;108;92;100;105;105;102;105;101;107;102;105;106;104
104;103;107;108;107;101;105;102;107;107;101;107;105;102;107;106;107;101;108;107;91;101;101;106;107;107;105;103;104;104
106;101;94;104;103;105;101;101;104;107;96;99;106;101;104;103;106;106;104;106;108;106;106;106;106;107;106;106;106;102
107;108;107;106;91;107;107;104;107;107;106;105;105;105;101;101;101;106;91;101;106;108;105;105;105;107;101;106;107;106
106;106;106;104;101;101;106;106;103;105;106;104;107;107;107;107;106;106;103;104;105;104;106;101;91;101;106;106;91;101
101;106;91;107;104;104;106;104;91;108;106;107;106;105;107;106;101;107;106;107;106;101;108;91;107;106;106;106;106;101
106;101;107;107;104;106;101;91;105;103;101;106;93;106;105;102;106;101;106;106;107;105;107;106;108;105;101;107;106;106
101;108;107;108;101;104;106;105;103;105;103;104;101;107;106;107;105;105;104;101;107;106;106;101;104;107;106;91;107;106
106;107;106;106;106;107;101;107;107;106;106;101;106;107;107;108;105;106;101;104;104;106;106;104;106;106;106;107;106;108
101;101;106;106;106;101;106;106;108;107;101;106;106;106;105;105;108;101;107;106;104;101;107;106;107;107;103;105;107;101
107;101;101;106;106;107;104;101;100;92;106;106;104;93;107;106;106;107;104;107;107;107;107;104;102;105;106;104;108;104
106;106;105;102;107;91;107;106;106;106;106;101;107;106;104;103;107;101;106;107;106;107;106;106;106;106;91;101;106;107
106;104;106;106;91;104;108;104;106;103;104;106;98;100;106;105;107;101;106;107;106;103;104;101;105;103;106;106;106;107
101;106;107;91;96;99;105;106;106;107;106;104;106;107;101;101;101;106;102;103;106;108;103;104;107;108;107;108;108;107
107;106;107;101;107;106;104;106;91;91;104;106;107;105;107;101;91;101;101;106;106;101;106;106;103;105;106;106;107;107
101;91;106;106;107;106;101;106;104;104;101;106;103;104;107;101;106;106;107;107;102;103;106;106;101;101;106;106;106;107
103;104;101;101;104;103;107;101;101;106;107;106;104;104;107;101;101;107;107;107;101;107;107;106;101;101;107;107;107;106
108;106;106;105;104;106;106;107;101;107;91;108;108;101;106;91;106;104;91;101;106;106;101;107;106;91;101;106;101;101
102;105;107;107;107;106;106;101;105;106;101;104;102;103;101;91;106;104;101;107;102;107;106;106;101;101;101;107;101;101
107;107;101;101;107;102;107;106;106;106;102;103;91;101;107;108;101;106;106;104;107;105;105;105;105;106;97;101;101;107
104;101;106;106;107;108;106;106;105;103;106;107;108;108;104;106;106;101;107;107;107;106;102;103;107;107;101;101;103;102
106;107;97;100;106;107;101;101;107;101;92;105;106;106;106;101;105;105;91;101;107;106;106;107;101;91;106;106;101;104
104;101;101;101;105;102;106;108;103;104;101;106;108;106;106;107;108;107;106;107;107;107;103;102;108;107;96;96;106;105
107;107;105;102;106;101;106;106;108;107;100;98;103;106;107;106;107;104;102;105;104;91;105;102;101;101;106;107;101;106
104;107;106;106;101;101;104;108;106;101;106;101;104;101;106;101;106;104;102;105;106;101;103;105;106;105;107;107;106;104
104;107;107;106;108;106;104;108;107;106;104;103;104;104;107;104;104;104;105;103;104;107;107;101;107;107;106;106;105;92
95;102;106;106;107;106;93;104;102;106;101;101;107;106;101;107;101;101;104;106;91;106;107;104;102;105;107;104;104;103
101;106;106;107;106;106;101;91;106;101;106;108;105;106;101;107;101;101;106;104;104;107;106;101;105;102;107;106;105;105
