individual_0;individual_1;individual_2;individual_3;individual_4;individual_5;individual_6;individual_7;individual_8;individual_9;individual_10;individual_11;individual_12;individual_13;individual_14;individual_15;individual_16;individual_17;individual_18;individual_19;individual_20;individual_21;individual_22;individual_23;individual_24;individual_25;individual_26;individual_27;individual_28;individual_29
49;50;51;52;50;50;49;48;48;48;51;54;50;52;50;50;48;47;50;50;50;50;50;50;31;48;48;49;56;50
50;50;49;49;50;48;49;50;50;50;53;53;50;50;47;50;56;49;49;48;47;49;56;50;50;50;53;47;49;50
53;50;50;50;50;49;56;50;31;53;50;49;51;51;55;51;49;56;49;56;53;50;50;56;32;55;49;50;49;53
53;50;47;50;50;41;50;49;56;50;48;33;50;48;35;52;56;50;49;49;49;32;53;31;50;50;50;50;50;50
50;53;53;53;53;49;49;49;50;49;50;50;49;49;36;48;56;56;50;50;51;50;50;50;49;49;35;46;47;56
53;53;54;52;49;50;50;51;50;50;49;50;53;50;50;50;50;51;50;49;52;52;51;55;50;31;41;43;50;53
50;53;49;50;49;50;50;49;53;52;48;39;50;50;51;50;50;50;47;47;50;50;49;50;49;50;50;49;50;50
50;49;50;50;55;50;49;49;44;36;53;54;49;49;50;56;51;50;50;50;51;52;38;42;47;50;49;49;49;49
49;49;51;51;50;55;31;50;51;50;49;48;50;49;54;51;49;50;50;49;50;53;50;50;35;45;50;47;48;51
51;50;50;49;50;52;47;49;50;50;48;33;56;50;54;52;49;47;52;53;31;50;49;52;54;54;50;50;42;39
49;52;31;56;50;50;40;40;55;54;49;50;55;52;53;50;49;49;53;50;50;50;50;50;51;54;50;50;50;50
49;31;50;49;49;50;50;50;50;49;51;51;48;48;55;51;49;50;53;49;47;49;53;49;53;52;50;47;47;31
51;55;50;50;50;50;56;56;53;53;50;49;50;50;55;50;49;50;56;56;50;50;49;55;50;49;52;52;50;50
50;53;47;50;56;56;47;50;49;50;49;50;31;49;52;50;53;50;50;49;48;52;50;52;50;50;49;50;50;50
51;50;47;50;50;49;51;51;49;49;52;49;49;51;49;48;50;49;56;49;51;50;50;49;50;50;47;52;50;53
31;50;49;49;48;48;50;55;50;51;50;51;50;49;50;49;56;49;49;47;50;31;51;51;49;52;52;51;53;49
50;47;56;56;49;50;50;50;50;49;55;47;50;52;47;55;49;50;52;52;49;50;50;49;50;49;50;50;49;50
49;50;49;50;53;50;50;50;49;51;55;56;50;51;49;50;52;47;50;49;51;52;50;53;49;53;50;50;50;31
51;51;50;49;50;50;50;47;50;49;50;50;55;49;50;49;50;47;50;50;49;53;50;49;51;55;50;50;50;56
50;56;49;52;53;53;31;50;52;51;55;53;55;51;50;47;53;53;56;50;50;49;50;50;50;55;52;51;50;49
56;49;52;49;50;50;53;52;56;52;49;50;50;50;49;50;53;56;49;50;50;47;49;31;50;51;51;50;50;50
49;50;53;50;50;47;54;51;49;49;50;50;50;49;50;51;50;50;52;54;50;50;51;49;50;49;51;51;50;50
49;50;50;50;53;53;53;54;47;50;31;50;48;48;48;33;50;50;51;51;45;38;36;47;50;50;50;52;52;49
50;50;50;50;50;50;55;50;50;50;50;50;50;52;49;47;50;50;56;31;53;50;47;52;51;53;49;50;49;47
49;50;50;52;49;49;50;50;55;51;51;49;50;49;41;40;50;49;52;50;50;50;52;50;49;50;31;52;52;53
49;31;52;49;36;44;49;49;49;53;50;49;49;49;49;50;49;53;49;50;56;49;51;50;52;50;50;50;49;50
49;50;49;49;49;53;50;51;49;52;53;50;49;50;44;36;49;49;49;50;53;50;52;49;50;53;52;31;53;50
50;47;53;47;53;50;53;50;50;50;50;50;49;52;31;47;49;47;50;50;49;50;51;51;49;49;50;50;52;50
52;50;51;52;38;43;56;55;52;50;33;48;52;49;50;51;50;50;50;52;50;49;50;56;47;47;49;50;50;56
52;54;50;50;52;50;50;49;49;51;50;49;49;50;54;51;53;52;50;53;50;50;50;51;50;50;51;48;50;50
50;49;52;49;52;53;52;50;50;53;49;53;52;50;49;52;49;50;50;50;49;49;53;50;49;50;49;50;53;49
47;53;50;49;52;50;52;55;41;40;50;50;49;49;53;56;49;50;53;50;49;50;52;51;56;50;51;54;53;50
49;49;55;50;49;50;50;53;56;50;38;45;50;49;49;52;53;49;50;50;50;56;49;52;47;52;50;49;49;49
49;51;50;49;49;48;52;50;50;49;50;47;49;50;52;50;52;54;50;49;47;49;53;50;55;50;51;51;49;56
50;50;49;50;49;50;56;50;49;49;49;49;50;51;49;35;50;50;50;50;51;55;55;50;47;50;50;49;50;52
48;48;52;52;50;50;50;49;52;49;50;50;50;49;50;49;37;47;50;50;49;50;49;50;47;50;49;56;50;50
50;49;49;49;49;50;50;50;48;48;55;50;50;50;49;50;52;49;52;49;50;50;49;49;49;50;31;49;50;49
49;53;52;50;52;53;50;49;50;50;50;50;50;50;50;50;51;55;50;50;56;50;50;49;50;51;31;52;50;49
51;50;50;52;50;49;49;50;50;50;49;50;50;49;50;50;50;50;50;49;55;50;50;50;49;50;50;47;50;50
49;47;49;55;50;50;50;49;50;49;49;50;52;53;34;46;50;56;49;53;50;50;49;50;50;49;50;50;52;49
48;48;53;50;52;49;50;49;50;53;50;49;50;50;53;49;47;49;50;50;50;50;50;49;50;49;50;49;49;50
52;50;49;50;49;50;50;50;50;50;50;49;49;50;50;50;45;36;47;49;49;50;50;50;50;52;52;51;49;48
50;50;47;49;50;49;55;50;50;50;49;52;49;49;50;50;50;52;50;31;52;52;49;50;49;50;50;52;50;49
50;49;52;52;50;49;51;51;50;47;50;50;48;48;50;50;53;49;48;49;53;31;50;50;52;50;52;55;51;51
49;50;49;50;49;49;50;50;50;49;52;53;49;49;50;56;51;51;49;49;49;50;49;50;46;34;47;49;50;50
51;51;50;50;50;49;50;31;50;52;49;50;50;50;50;50;53;52;52;51;50;50;50;50;49;49;50;52;50;50
55;50;49;50;51;52;49;52;37;43;49;50;50;50;49;55;49;50;51;51;51;50;50;50;53;53;52;53;49;50
50;50;50;56;50;50;50;50;50;50;52;50;51;50;50;49;53;53;50;50;50;50;50;31;50;50;50;50;50;52
50;47;50;50;50;53;52;50;50;49;50;50;50;50;49;49;37;44;50;49;50;50;50;49;49;55;50;49;50;53
50;52;50;47;50;50;49;49;49;50;50;49;52;47;49;50;50;50;50;52;50;49;50;50;50;50;50;50;50;49
50;50;50;49;49;50;50;50;50;50;53;50;44;37;53;50;50;50;50;50;50;49;49;50;50;49;50;50;50;50
50;50;50;50;50;51;51;51;50;50;49;50;49;52;50;49;52;49;49;50;44;40;50;47;50;50;49;50;52;49
47;50;49;47;50;56;52;49;50;50;50;50;50;50;50;50;50;49;48;49;51;50;55;54;50;50;50;50;49;47
49;49;51;51;51;50;50;49;50;50;49;50;49;50;50;50;49;50;50;49;49;50;49;49;50;50;49;50;50;51
49;52;50;53;50;49;49;50;49;50;47;49;50;51;50;50;50;50;50;50;50;52;50;50;50;50;47;34;47;49
50;49;49;50;50;49;49;50;47;49;49;49;50;50;50;50;50;50;50;49;49;50;50;50;50;50;50;51;50;52
50;50;52;54;50;51;51;51;49;50;49;50;50;49;49;50;50;50;37;44;50;50;51;50;47;50;51;50;50;50
49;52;52;49;52;49;51;51;51;52;49;53;50;50;50;52;49;47;52;50;49;50;52;52;50;49;50;52;52;52
48;48;50;31;52;50;49;53;50;50;49;50;53;52;50;49;50;49;52;47;50;50;52;50;49;49;50;49;52;50
50;50;50;47;52;49;41;39;49;49;20;48;50;50;49;50;47;50;49;50;49;50;50;50;50;53;50;50;46;34
49;50;49;50;25;45;49;50;43;41;50;49;50;50;50;49;50;52;48;51;50;50;50;47;51;51;41;43;49;50
52;50;48;48;50;49;50;49;49;50;50;49;50;52;49;50;50;50;21;48;49;50;50;50;50;50;49;50;50;50
41;46;34;50;49;47;50;49;52;20;34;49;44;37;50;49;49;48;50;49;48;33;50;52;50;49;49;49;50;50
50;52;49;50;52;50;50;50;50;49;50;50;31;50;52;49;46;38;50;50;50;50;50;50;50;50;50;50;49;49
50;34;50;52;50;50;50;50;49;49;49;49;49;49;49;47;50;50;31;52;52;50;50;34;49;49;49;50;34;49
43;41;47;34;49;49;37;44;50;50;43;40;50;50;49;50;49;50;50;49;49;50;52;50;52;20;51;51;51;51
50;50;50;52;47;37;50;50;50;52;31;49;50;49;49;50;49;49;48;22;48;38;34;49;50;50;50;50;49;34
50;49;50;50;49;49;51;51;49;49;20;20;50;49;49;50;34;47;50;50;52;50;49;50;20;50;52;50;49;49
50;50;49;52;44;26;50;50;50;50;34;50;50;49;50;50;50;50;50;49;50;53;47;50;52;50;49;31;48;48
50;50;50;52;49;49;48;38;52;49;50;50;50;50;49;50;50;50;49;50;50;50;49;50;50;52;53;52;50;52
50;50;49;49;49;50;40;44;50;49;50;34;52;50;49;50;50;49;50;34;49;50;49;49;50;49;50;50;49;50
50;50;49;49;50;50;50;49;50;50;47;36;49;49;50;50;50;51;50;50;49;49;49;50;50;49;49;50;51;50
37;32;37;43;50;49;49;50;50;49;49;50;49;49;49;34;49;50;51;51;50;50;50;50;49;49;49;49;50;50
50;49;49;50;50;49;49;49;50;49;49;50;20;50;50;31;50;49;49;50;38;46;49;49;50;31;49;50;50;50
49;50;50;49;50;50;49;50;45;39;48;49;49;49;20;49;52;50;49;49;50;50;50;49;50;49;50;50;50;50
50;52;50;50;50;34;33;48;50;50;49;50;52;50;49;49;50;49;34;50;50;50;20;50;49;49;50;49;50;50
49;49;50;49;49;49;49;49;50;49;49;50;50;34;50;31;20;50;49;50;49;50;50;49;47;50;50;49;49;52
49;50;45;38;50;52;49;49;52;52;50;52;41;40;34;36;52;49;50;50;35;49;50;50;50;50;38;46;50;49
50;50;52;50;51;51;49;49;51;51;49;50;50;50;50;50;50;49;51;50;46;35;50;49;49;47;50;50;49;50
49;50;34;49;40;44;49;50;34;50;51;50;50;49;50;50;49;50;42;39;47;50;47;50;20;52;50;50;50;50
49;50;49;49;49;34;50;49;50;50;50;47;50;49;50;34;52;52;50;50;52;50;20;50;51;50;50;49;50;50
49;49;51;51;52;50;50;50;50;50;50;49;50;51;52;50;50;49;50;49;50;49;50;50;20;50;49;50;50;50
52;49;47;34;49;52;50;49;49;49;50;50;49;50;50;52;50;50;52;50;35;48;49;50;50;49;49;20;50;50
49;51;20;50;36;48;50;50;52;49;49;50;50;49;49;50;49;50;49;49;51;51;50;49;48;48;50;49;50;49
50;50;49;50;50;49;50;50;49;52;50;51;50;50;50;50;49;48;50;50;40;43;52;20;52;50;50;50;50;51
52;52;50;50;50;49;50;50;50;50;47;52;50;52;49;50;50;51;49;20;50;50;50;34;49;50;50;52;51;50
50;49;50;50;50;50;50;34;51;49;48;21;52;52;50;49;49;47;50;51;50;49;50;34;49;49;50;50;50;51
48;48;49;49;50;50;34;49;52;50;50;50;50;49;50;50;50;50;51;50;51;49;52;49;50;50;49;50;50;50
49;49;50;50;50;50;50;50;50;49;49;49;51;50;49;49;50;50;47;34;50;51;51;50;50;50;48;48;50;50
38;46;39;43;34;49;52;50;49;50;50;52;50;49;31;50;50;50;37;47;51;50;49;50;51;50;51;50;50;52
49;49;47;52;50;50;50;51;50;50;52;50;50;49;49;49;50;49;49;50;50;52;49;50;50;50;49;35;50;49
50;50;50;50;50;50;49;50;50;50;49;50;49;50;51;49;51;50;50;50;50;49;51;50;44;26;50;50;50;50
52;49;50;49;50;50;50;50;50;47;51;50;48;49;50;50;50;52;50;50;51;50;50;50;50;50;52;51;49;49
34;49;49;52;51;49;50;50;40;46;52;50;50;52;52;50;50;49;50;49;47;50;38;34;49;50;50;50;50;47
50;50;49;50;50;49;50;47;50;50;52;49;50;50;51;51;35;48;50;50;52;49;50;49;50;50;50;52;50;50
50;50;50;50;49;49;50;50;24;43;49;50;50;49;50;50;48;36;21;48;50;52;49;49;50;50;49;52;50;50
51;50;52;50;50;52;49;50;49;50;51;34;42;42;51;51;50;52;50;52;34;50;50;49;50;50;52;50;50;50
26;28;52;50;52;50;50;52;34;50;51;50;50;50;51;52;49;49;51;50;34;52;49;50;47;34;50;50;49;50
43;27;50;50;50;50;34;51;50;49;52;52;50;50;49;50;50;50;34;50;52;50;50;50;50;49;50;51;51;51
52;50;34;49;51;51;39;44;52;34;37;47;52;49;50;50;34;50;52;50;49;50;50;49;50;50;49;52;49;52
50;51;50;47;20;50;49;52;51;51;50;49;51;50;34;52;50;49;51;51;50;50;49;50;50;49;48;38;50;50
50;52;50;50;50;34;50;20;50;50;51;51;50;52;50;50;45;39;50;49;50;52;50;49;52;50;50;51;50;50
51;51;51;50;50;50;49;50;50;50;50;50;50;50;50;50;50;50;50;50;52;50;52;50;52;49;50;50;49;52
50;51;52;52;50;49;49;50;50;49;50;50;50;50;52;52;50;50;36;33;50;52;52;52;50;49;52;49;50;50
50;51;49;50;49;50;50;49;51;51;50;50;49;50;50;49;50;49;50;50;20;49;49;50;50;50;50;50;50;50
34;49;22;47;49;49;50;49;50;50;50;47;50;50;50;49;50;52;50;50;50;52;47;38;51;50;36;48;52;50
50;50;50;52;49;48;50;50;50;50;50;50;50;52;50;51;39;44;38;31;36;48;52;50;51;49;49;50;51;51
52;52;50;50;50;49;34;52;52;50;50;52;50;49;45;39;48;36;50;50;49;50;50;51;20;50;49;34;48;48
49;49;47;49;49;50;50;52;48;22;52;50;51;50;50;52;50;49;52;50;52;49;50;47;49;52;49;49;52;49
50;49;50;50;50;52;49;47;49;50;49;34;20;50;44;42;51;50;34;51;51;50;49;49;50;51;50;51;50;51
50;50;50;50;49;50;49;50;50;52;50;50;49;50;52;50;50;50;50;49;51;50;49;50;50;50;34;47;38;45
50;50;52;49;51;51;50;50;50;50;52;49;52;50;50;50;50;50;50;50;50;34;52;50;52;52;50;50;50;50
50;49;50;50;52;50;52;49;50;50;52;49;50;49;34;50;50;49;50;52;50;50;52;50;50;50;52;50;50;49
50;49;52;50;50;52;50;50;20;49;34;52;20;50;47;37;50;52;50;50;50;50;50;50;52;49;51;51;50;50
51;50;49;34;50;20;50;49;52;52;51;50;51;49;49;49;50;49;34;49;50;52;52;52;52;52;47;50;34;50
50;50;49;52;20;50;50;50;50;49;38;46;47;49;50;50;49;50;52;50;49;63;50;49;50;50;52;52;52;50
49;52;25;45;22;48;50;50;52;50;52;50;52;50;49;52;49;49;49;50;51;51;49;50;49;50;49;50;50;50
50;50;50;49;50;51;50;50;47;20;50;34;49;51;50;50;37;33;38;46;49;34;34;50;50;49;52;52;46;38
49;21;34;52;50;50;50;50;50;50;52;49;49;52;49;50;39;47;49;50;50;50;52;52;49;50;50;49;50;50
50;51;49;49;51;50;50;49;44;39;52;50;50;50;50;49;50;49;50;50;50;50;50;50;49;49;49;49;50;52
50;52;52;51;50;52;52;50;50;49;23;47;50;49;52;47;52;50;47;49;37;47;49;49;52;47;47;37;50;49
51;50;50;50;51;51;35;48;51;52;49;50;49;50;49;20;52;50;49;50;52;50;52;52;49;52;50;49;52;50
49;50;49;49;50;50;51;51;52;34;49;50;47;52;50;50;49;49;50;50;50;50;52;50;49;50;50;47;50;49
50;49;52;52;50;50;49;34;50;49;50;49;50;50;50;50;50;49;50;50;51;50;50;49;50;50;49;49;50;50
50;52;51;21;51;50;49;49;50;49;51;47;50;34;34;50;51;51;47;49;50;50;49;50;49;47;51;50;49;50
50;49;49;49;49;34;50;50;52;50;51;50;34;50;52;50;50;49;49;50;50;50;50;49;50;49;47;50;49;51
50;52;34;49;37;47;50;49;50;50;20;49;49;50;50;52;50;50;41;42;24;46;34;50;50;49;51;50;49;34
50;50;49;34;49;49;50;50;50;50;52;49;50;49;49;50;52;50;49;50;51;50;49;49;50;50;50;49;52;50
50;49;50;50;49;35;50;50;52;50;49;49;49;50;50;50;50;50;52;50;50;50;51;51;49;49;48;38;47;34
44;37;51;51;49;50;49;47;51;51;50;50;50;52;49;49;49;50;50;52;50;49;50;50;49;49;50;49;49;50
49;50;50;50;49;49;49;50;49;50;50;50;50;50;49;49;49;49;52;50;50;50;52;49;49;52;50;52;50;34
