individual_0;individual_1;individual_2;individual_3;individual_4;individual_5;individual_6;individual_7;individual_8;individual_9;individual_10;individual_11;individual_12;individual_13;individual_14;individual_15;individual_16;individual_17;individual_18;individual_19;individual_20;individual_21;individual_22;individual_23;individual_24;individual_25;individual_26;individual_27;individual_28;individual_29;individual_30;individual_31;individual_32;individual_33;individual_34;individual_35;individual_36;individual_37;individual_38;individual_39;individual_40;individual_41;individual_42;individual_43;individual_44;individual_45;individual_46;individual_47;individual_48;individual_49;individual_50;individual_51;individual_52;individual_53;individual_54;individual_55;individual_56;individual_57;individual_58;individual_59;individual_60;individual_61;individual_62;individual_63;individual_64;individual_65;individual_66;individual_67;individual_68;individual_69;individual_70;individual_71;individual_72;individual_73;individual_74;individual_75;individual_76;individual_77;individual_78;individual_79;individual_80;individual_81;individual_82;individual_83;individual_84;individual_85;individual_86;individual_87;individual_88;individual_89;individual_90;individual_91;individual_92;individual_93;individual_94;individual_95;individual_96;individual_97;individual_98;individual_99
46;22;52;33;82;83;5;5;49;3;24;48;96;49;70;20;25;28;47;6;49;96;96;49;49;52;49;15;45;19;11;6;49;52;3;49;47;47;20;20;11;79;45;57;16;41;20;5;24;15;49;49;2;3;49;48;32;42;48;49;49;49;6;54;44;19;48;38;3;33;24;16;54;71;20;33;52;6;39;25;14;39;3;49;49;31;3;3;28;28;29;21;20;3;6;96;33;52;40;38
1;6;42;11;49;69;35;48;60;6;42;8;70;20;35;14;49;3;44;41;15;11;6;7;70;32;9;73;36;43;23;30;60;96;26;43;11;52;20;86;4;3;28;29;6;4;1;49;70;3;18;36;6;4;20;12;48;4;47;35;59;14;54;33;42;18;6;42;22;34;52;49;41;25;8;12;86;52;71;71;25;27;55;50;10;49;47;33;52;4;60;33;26;52;26;52;20;4;78;70
9;44;58;51;59;22;35;19;3;52;86;3;5;4;12;11;60;52;7;4;20;20;53;22;17;6;52;16;49;31;58;61;53;58;34;51;5;5;52;79;49;59;4;33;23;20;3;4;52;52;52;32;17;40;60;46;52;43;5;4;3;33;28;41;7;43;49;96;16;10;19;45;96;49;26;32;1;96;5;49;52;60;54;65;33;79;3;5;48;52;6;52;4;3;18;5;46;5;10;19
49;59;31;6;30;40;16;26;14;1;52;14;16;17;33;49;48;16;15;49;58;71;15;96;60;22;10;13;1;8;23;33;39;6;38;21;40;19;21;13;9;55;33;4;27;26;52;61;26;22;49;49;60;4;20;46;20;5;51;50;1;47;27;26;6;49;51;50;70;47;16;21;45;37;14;20;3;3;7;19;46;31;37;33;22;6;26;60;43;36;33;46;3;20;40;48;64;46;27;49
26;27;70;49;20;4;8;52;48;33;31;60;49;11;32;20;60;49;70;4;58;52;49;7;20;1;3;4;14;34;48;4;42;12;50;49;51;58;49;4;31;31;16;5;37;35;3;96;44;55;54;32;4;4;58;51;9;42;51;64;4;1;48;10;45;18;65;47;4;33;43;52;60;56;43;20;31;22;10;48;31;96;27;41;39;11;18;50;4;4;51;70;45;45;21;32;52;35;60;60
47;18;84;54;33;59;4;3;6;70;60;49;42;36;36;34;39;1;24;22;1;18;3;20;38;63;20;24;71;1;11;4;49;4;4;70;1;60;17;13;24;35;11;52;48;48;49;6;27;37;47;47;51;34;17;28;11;47;19;35;7;5;5;49;42;11;3;86;47;33;27;41;7;49;96;49;4;52;21;64;1;49;60;59;69;59;60;22;25;41;16;44;42;49;52;4;4;6;26;48
42;96;48;49;12;19;54;57;52;47;82;74;5;5;49;64;4;6;1;8;3;6;49;49;33;31;12;30;55;35;23;37;60;60;20;20;14;19;31;22;33;33;33;60;23;3;7;16;3;49;41;28;47;44;1;49;16;33;4;59;32;49;8;48;33;1;96;16;46;41;3;8;5;1;18;20;47;79;49;4;1;49;60;60;20;33;5;5;63;28;70;49;49;52;52;52;9;3;18;21
28;6;75;68;15;19;59;49;34;16;21;49;1;9;4;3;52;32;48;4;2;2;6;33;49;11;11;10;17;13;15;10;11;56;2;8;54;47;51;54;48;4;17;18;17;19;33;33;7;4;20;3;9;9;42;20;24;13;41;49;36;49;12;1;47;70;19;17;21;15;51;16;16;60;47;49;25;24;52;52;29;38;69;74;8;36;60;20;39;15;11;86;47;22;18;58;47;52;36;49
33;5;32;60;3;49;52;60;3;49;21;22;37;16;27;25;8;6;25;36;62;68;41;41;31;32;62;12;45;15;60;4;48;49;16;21;7;33;62;77;14;8;14;15;20;21;70;22;52;52;52;26;49;42;4;86;22;31;32;35;14;5;6;3;28;27;7;60;52;96;47;59;17;19;33;33;17;22;8;9;52;3;15;30;6;6;12;11;31;49;25;9;11;12;23;31;60;52;33;6
5;48;26;44;31;36;13;11;48;60;54;96;24;20;37;42;47;46;42;3;14;58;49;86;37;34;33;31;25;22;51;36;3;47;7;8;49;49;44;48;56;52;32;35;70;52;16;30;44;41;96;60;76;34;96;16;39;11;48;3;1;4;8;49;23;23;39;36;57;55;39;11;49;3;33;3;33;14;6;15;47;32;8;55;36;56;43;48;33;6;26;5;16;9;22;7;50;51;54;54
33;20;15;4;9;54;19;44;32;13;32;33;60;60;32;32;60;56;63;65;66;50;29;24;21;45;15;9;60;32;19;13;60;51;25;15;3;33;39;70;15;49;22;41;20;20;3;7;25;52;9;3;12;31;25;10;27;24;51;40;29;49;35;36;11;5;49;49;42;79;4;11;60;58;42;43;16;39;54;4;95;87;70;6;79;60;59;60;8;45;4;4;68;20;30;11;22;79;59;50
4;60;52;5;33;6;24;20;27;32;49;20;7;48;74;65;79;32;26;8;41;41;14;8;52;70;31;21;13;24;10;7;43;11;4;48;14;33;38;14;16;3;47;39;44;39;49;11;33;40;27;12;7;48;5;5;63;76;12;31;3;11;20;52;42;23;60;59;30;44;66;80;10;4;47;23;44;77;20;3;35;34;3;26;9;16;4;3;42;34;60;39;21;7;33;21;11;60;37;47
37;43;42;49;3;60;10;48;11;4;22;4;32;19;33;51;16;49;45;39;15;60;60;39;60;70;4;86;59;20;72;46;33;33;45;17;14;17;47;41;48;4;70;70;96;4;20;4;49;7;13;17;22;15;20;3;49;9;20;3;39;31;7;14;4;20;17;11;25;96;1;96;34;6;20;51;4;60;42;49;20;18;15;59;48;51;49;49;45;47;4;4;70;70;70;49;31;9;31;17
23;13;3;43;63;23;14;57;42;52;12;20;46;36;22;49;32;33;11;20;3;42;39;37;52;20;21;20;49;57;51;58;15;22;1;26;33;25;26;49;8;16;38;37;40;24;9;15;4;32;42;49;6;18;16;10;49;8;22;60;20;51;33;25;33;47;16;35;4;7;3;60;10;7;34;40;33;65;7;5;39;36;26;3;28;12;96;42;12;27;23;46;9;12;16;33;15;27;1;3
35;18;18;28;3;51;35;10;27;20;52;25;8;9;49;11;41;29;11;20;9;19;3;46;56;29;19;15;12;60;60;12;20;4;52;25;21;22;10;38;33;47;52;42;7;14;52;4;3;20;52;43;64;33;40;76;25;60;6;49;31;3;25;4;40;24;60;3;22;43;8;8;64;25;33;60;44;33;35;34;59;52;33;33;52;20;17;43;49;36;44;3;4;7;34;35;36;14;26;37
59;33;5;8;4;3;35;54;53;22;96;54;9;18;32;4;23;9;43;11;34;6;45;27;51;4;4;9;36;44;33;48;59;11;20;23;34;78;33;15;33;5;64;42;46;35;10;5;54;36;29;23;29;25;6;8;42;32;3;4;49;51;7;33;4;79;3;3;16;20;25;31;20;33;31;39;33;31;33;60;4;19;60;5;51;33;23;23;52;18;28;34;31;3;33;8;22;96;48;44
4;60;14;41;28;43;49;48;1;42;42;11;31;24;49;86;9;42;42;49;20;44;33;1;11;60;7;49;47;43;26;33;16;52;28;5;5;70;32;40;42;5;30;37;48;5;46;63;3;3;6;16;96;6;28;8;70;31;11;11;47;60;8;3;20;11;79;49;20;33;42;42;3;33;40;43;49;49;22;38;49;60;49;20;23;14;52;49;11;21;42;4;79;71;32;18;38;38;5;52
36;33;6;4;36;79;49;31;4;60;11;30;4;9;4;4;5;31;39;31;60;59;68;22;49;25;4;11;12;31;26;32;24;58;15;15;4;48;86;26;4;5;12;49;23;28;31;3;60;16;31;31;4;6;28;28;12;25;11;3;33;16;8;34;96;3;31;4;31;33;33;52;49;11;49;60;3;15;6;4;11;20;4;31;49;60;63;38;31;33;40;27;36;32;4;33;26;49;7;20
4;42;33;8;14;12;51;76;16;33;42;40;15;49;48;32;52;42;19;22;3;6;33;38;10;32;23;45;23;16;14;17;57;11;26;59;79;11;42;43;11;4;42;41;4;4;3;16;4;48;16;33;31;11;20;20;9;16;8;59;11;20;25;17;11;33;12;23;7;48;48;44;61;63;48;22;51;41;8;32;46;37;3;3;25;46;64;12;51;50;6;15;22;31;18;64;20;39;25;13
4;21;51;60;60;52;8;3;17;46;23;12;7;23;33;33;15;59;49;42;52;60;10;49;7;28;42;60;26;22;60;3;20;60;32;36;54;70;33;9;3;52;1;52;3;4;54;9;3;23;11;40;20;18;49;15;49;35;78;56;56;35;60;59;20;31;31;33;22;52;25;5;35;20;40;96;3;40;32;60;51;3;49;96;8;10;14;24;44;46;10;30;5;19;4;4;32;26;20;43
3;49;3;32;32;16;3;3;15;29;37;12;49;3;3;22;53;15;11;39;9;18;20;52;11;59;20;9;11;43;31;3;59;96;53;59;9;26;52;25;16;13;38;34;4;60;49;3;18;54;6;8;51;33;8;5;40;6;31;43;22;4;79;3;48;13;8;23;21;47;13;24;26;22;59;41;4;51;52;12;16;22;53;38;38;48;49;42;6;29;77;41;41;20;4;5;4;40;36;26
42;43;52;16;34;39;4;8;3;20;23;48;23;24;42;34;60;42;33;20;11;4;33;11;79;67;18;18;39;41;15;19;49;31;48;20;26;43;79;25;3;40;34;46;20;49;32;58;46;34;16;13;86;49;35;38;71;57;51;12;52;49;32;32;40;46;49;49;1;11;49;23;33;46;26;59;31;11;11;23;42;21;49;3;18;22;18;10;26;27;31;43;14;10;52;39;31;3;47;20
41;11;50;51;37;35;9;60;7;5;18;19;33;33;60;26;59;96;52;4;4;11;31;4;23;39;3;31;46;56;9;11;3;31;43;74;67;23;14;16;49;7;54;5;64;66;9;20;11;5;60;64;43;30;25;42;11;16;4;40;38;18;52;6;15;16;52;70;25;15;43;15;43;56;56;55;32;26;19;23;79;52;3;11;3;39;55;36;60;52;14;13;7;28;9;3;49;31;6;22
34;11;52;32;11;33;51;49;49;52;3;3;60;60;33;46;4;49;4;31;12;3;20;52;11;59;6;36;33;42;52;4;22;33;51;49;4;7;49;61;20;3;27;36;8;52;7;12;21;19;33;33;20;7;33;29;1;40;42;14;79;11;36;46;52;52;36;23;60;32;36;47;13;54;68;6;33;1;33;33;32;52;48;51;9;39;8;9;52;93;20;22;47;49;9;39;53;49;3;3
47;33;52;40;20;4;21;4;44;55;31;33;3;31;96;33;16;27;20;20;19;15;42;55;4;23;92;46;50;22;12;70;38;34;4;59;64;33;46;45;9;48;59;49;30;25;46;14;4;3;36;32;49;36;20;70;47;46;20;39;4;86;60;60;36;31;33;22;36;16;48;42;33;70;59;22;60;60;33;4;27;48;4;47;33;1;33;32;43;51;20;33;40;4;3;1;8;9;8;36
37;3;70;23;7;28;4;49;9;19;4;60;10;16;32;12;49;33;51;16;54;31;60;10;11;23;52;49;60;59;41;33;20;20;26;47;11;26;4;96;11;4;49;52;32;4;1;11;22;49;36;25;4;20;4;47;96;26;42;3;69;76;4;59;18;32;41;38;29;7;49;3;42;10;48;49;60;49;60;7;4;3;24;41;27;34;73;56;44;49;49;73;52;50;70;60;13;11;60;49
49;42;39;3;3;4;14;15;52;14;20;31;52;33;45;16;20;86;44;50;28;53;33;21;8;36;31;16;4;20;8;28;52;64;95;80;51;55;44;20;33;26;45;24;3;60;6;42;34;13;39;17;29;34;12;27;34;19;7;56;9;15;22;31;4;48;43;45;65;47;27;34;24;27;32;33;49;60;8;5;21;62;36;30;32;33;3;4;28;50;49;60;4;4;60;49;42;42;3;2
30;34;9;6;51;31;12;6;22;29;35;18;47;35;32;9;33;4;38;29;60;51;49;33;49;26;59;64;60;10;23;29;49;33;34;37;13;18;16;5;51;60;47;46;33;4;18;10;4;4;7;33;4;31;33;7;24;56;12;24;33;50;25;49;22;32;16;36;48;79;11;4;1;52;40;13;7;8;42;51;15;50;25;33;9;35;21;8;40;21;34;34;20;33;33;31;7;45;6;5
4;3;16;49;33;25;16;96;8;44;4;3;31;10;38;19;3;22;52;49;14;9;20;51;59;49;27;26;52;49;51;50;11;4;8;25;22;8;3;42;4;5;33;37;16;17;33;39;1;3;5;10;3;22;51;60;79;3;52;3;55;44;31;4;39;24;10;3;96;39;11;40;4;4;20;38;59;50;51;3;16;52;11;70;48;64;3;31;49;20;39;3;46;48;9;3;4;20;32;31
21;34;46;33;16;52;51;59;45;27;11;25;20;31;12;13;42;48;7;19;16;36;42;34;16;60;15;38;12;46;36;15;42;9;35;38;4;8;60;60;49;60;31;33;3;7;11;23;46;48;60;51;3;45;9;6;53;15;48;45;9;55;18;3;59;11;56;52;13;33;4;3;14;40;80;68;79;20;4;4;25;28;39;6;70;51;52;9;47;49;49;11;36;15;21;39;45;46;33;3
11;4;96;51;86;70;20;23;55;72;15;11;25;49;16;18;59;53;60;8;22;31;30;54;44;46;28;36;64;3;25;49;30;42;36;60;4;4;91;54;38;38;59;11;60;52;31;49;4;21;4;11;39;49;35;58;93;52;14;6;36;47;25;40;49;31;61;67;39;49;4;8;20;19;31;31;8;31;49;33;40;59;12;14;14;12;52;39;96;3;23;44;23;4;60;79;49;32;54;4
16;19;45;37;3;4;6;47;32;27;3;1;39;49;49;4;21;25;24;30;4;7;20;60;33;42;51;4;11;11;3;59;23;12;59;21;11;2;18;12;47;6;60;42;20;3;60;32;4;4;11;14;7;10;46;19;4;11;33;25;49;43;26;1;11;12;43;20;49;31;10;14;28;54;38;36;3;4;8;5;23;37;40;1;75;68;66;59;60;49;20;39;12;27;54;48;14;40;31;12
39;86;17;18;27;24;33;33;7;79;1;36;14;4;78;44;20;49;26;31;20;52;3;4;65;56;4;8;76;63;35;94;7;38;67;68;22;4;32;32;7;16;4;42;12;78;51;39;16;44;15;36;34;78;20;3;30;5;79;33;51;52;32;33;4;26;32;21;3;4;61;70;50;51;49;12;22;51;67;72;20;8;86;3;33;20;52;79;11;11;14;17;39;34;36;86;3;4;52;16
49;33;5;6;19;2;9;8;36;52;49;6;53;56;60;18;43;39;20;60;49;3;21;31;5;4;31;14;16;11;19;15;30;35;36;9;4;33;59;21;18;25;49;51;13;31;20;20;14;23;33;51;42;3;4;11;39;34;32;40;59;9;6;79;9;5;23;41;9;33;31;25;7;39;34;40;39;49;49;25;52;49;24;25;36;39;30;22;51;5;20;23;11;5;63;34;22;41;49;42
20;31;35;35;15;22;8;86;12;65;37;43;46;14;64;16;42;96;43;12;33;49;79;59;60;60;68;67;5;45;31;14;26;26;16;33;5;31;49;49;96;49;23;22;36;20;26;52;20;3;58;10;32;51;32;8;42;3;23;40;4;4;51;31;8;52;3;52;62;54;26;33;7;22;51;52;32;12;7;28;8;14;44;29;32;33;20;4;18;8;18;29;11;40;32;52;86;12;7;9
33;50;48;4;3;4;20;9;3;4;60;3;33;20;3;4;60;49;7;19;3;1;44;11;37;9;5;32;4;3;10;59;34;46;6;17;36;31;47;44;37;35;59;20;19;34;35;46;67;35;49;52;40;4;40;36;14;44;31;20;59;3;19;18;4;52;41;39;64;3;3;1;4;52;42;62;40;60;47;35;48;39;58;41;11;22;32;48;8;4;56;28;52;42;60;42;55;57;3;20
