individual_0;individual_1;individual_2;individual_3;individual_4;individual_5;individual_6;individual_7;individual_8;individual_9;individual_10;individual_11;individual_12;individual_13;individual_14;individual_15;individual_16;individual_17;individual_18;individual_19;individual_20;individual_21;individual_22;individual_23;individual_24;individual_25;individual_26;individual_27;individual_28;individual_29;individual_30;individual_31;individual_32;individual_33;individual_34;individual_35;individual_36;individual_37;individual_38;individual_39;individual_40;individual_41;individual_42;individual_43;individual_44;individual_45;individual_46;individual_47;individual_48;individual_49;individual_50;individual_51;individual_52;individual_53;individual_54;individual_55;individual_56;individual_57;individual_58;individual_59;individual_60;individual_61;individual_62;individual_63;individual_64;individual_65;individual_66;individual_67;individual_68;individual_69;individual_70;individual_71;individual_72;individual_73;individual_74;individual_75;individual_76;individual_77;individual_78;individual_79;individual_80;individual_81;individual_82;individual_83;individual_84;individual_85;individual_86;individual_87;individual_88;individual_89;individual_90;individual_91;individual_92;individual_93;individual_94;individual_95;individual_96;individual_97;individual_98;individual_99
80;87;76;73;82;72;53;56;62;80;73;69;61;83;82;80;72;82;92;67;70;63;68;68;82;52;74;96;94;72;72;61;89;69;80;58;68;56;78;82;74;81;67;69;91;56;81;82;56;57;80;92;51;50;81;74;74;68;82;82;62;58;65;62;88;85;54;73;60;66;55;70;62;75;54;54;82;57;68;68;62;73;74;52;82;40;52;80;73;52;87;82;60;44;82;82;74;52;72;82
64;44;80;96;58;51;63;54;64;82;75;58;51;62;71;71;91;82;52;52;82;82;67;70;68;73;86;80;38;92;85;67;37;82;91;92;59;82;52;82;73;83;78;75;91;57;76;70;83;91;64;72;56;80;80;91;91;68;51;81;45;84;91;82;45;90;54;92;81;72;81;61;35;38;81;54;77;78;81;67;79;86;78;77;57;69;91;82;82;81;82;73;62;54;38;91;60;65;81;74
85;87;73;42;76;67;82;82;64;72;57;82;52;81;79;59;80;73;43;59;92;69;82;58;71;82;92;91;73;68;82;82;82;52;92;72;61;52;37;90;68;51;89;91;80;80;85;62;65;66;81;80;80;92;81;80;82;82;42;92;59;82;82;54;80;82;88;84;88;85;73;60;81;91;54;62;52;80;84;76;76;72;82;74;60;60;38;39;51;59;76;83;72;72;82;67;80;68;73;54
73;65;67;57;66;38;82;91;73;74;56;82;84;87;86;71;43;60;91;92;67;80;90;66;73;92;58;58;80;82;86;45;89;60;82;67;86;75;82;82;64;78;82;68;60;66;57;89;82;52;60;61;58;79;73;51;42;48;68;68;69;65;73;69;52;42;92;81;77;78;51;73;89;74;52;92;65;61;38;67;44;91;71;66;73;74;85;89;81;62;54;38;81;82;67;83;83;60;82;91
56;50;82;54;58;67;67;80;57;54;35;82;77;65;54;73;69;68;52;82;35;81;61;60;90;82;64;67;55;69;38;61;74;65;92;36;62;88;74;84;66;55;81;73;73;74;44;52;64;89;74;74;40;38;89;89;73;80;58;38;60;72;80;54;62;79;53;65;62;82;82;54;62;63;69;72;73;61;81;69;55;54;59;53;52;69;74;86;52;83;70;80;87;92;68;61;53;53;54;72
81;84;63;86;92;91;67;81;70;72;68;67;60;64;72;76;91;87;82;82;74;82;91;73;80;82;86;91;82;82;51;92;81;52;74;67;82;80;81;91;92;82;82;80;68;52;57;90;73;92;63;55;92;73;54;54;74;72;52;57;82;80;77;82;67;67;66;78;40;67;60;64;67;87;82;81;74;81;57;51;82;52;61;67;70;71;82;54;92;82;58;80;52;65;68;59;74;80;74;71
47;52;92;56;59;82;55;58;87;91;80;82;74;73;80;73;76;77;82;54;50;70;37;89;91;57;73;65;53;81;82;68;47;81;59;69;52;60;51;80;82;82;76;74;82;67;54;60;56;51;80;82;80;64;69;82;83;91;69;92;72;64;52;67;63;66;77;77;80;36;76;78;48;52;65;67;84;90;82;92;81;81;68;80;54;71;82;67;54;71;82;42;82;82;84;87;81;81;80;75
82;91;82;81;59;52;82;52;42;72;69;64;73;92;52;81;67;82;85;73;81;67;51;54;82;82;69;82;54;68;80;35;64;87;80;82;67;82;68;73;38;81;51;51;80;80;52;54;56;68;73;51;51;74;84;89;85;82;82;82;72;73;80;91;82;91;73;92;87;52;72;87;76;63;52;68;91;59;54;92;62;80;75;71;59;58;78;46;81;92;76;80;91;64;56;64;51;82;92;52
52;73;81;48;66;57;89;71;67;91;75;91;84;85;60;53;61;62;80;67;46;43;80;96;52;65;68;71;42;73;82;68;81;59;82;73;73;87;76;57;65;71;82;80;64;38;63;52;60;74;81;35;74;52;67;57;76;79;80;67;74;92;73;38;87;86;81;74;62;54;92;88;50;66;58;72;87;82;76;72;82;54;38;87;76;73;52;53;82;59;67;82;66;59;75;77;52;80;75;72
89;73;44;78;74;81;89;51;87;60;61;65;38;89;76;72;68;67;72;75;52;60;79;57;68;50;67;42;69;77;74;92;73;54;77;40;82;56;46;52;80;92;82;57;77;62;75;81;62;64;52;82;58;66;54;54;66;76;52;59;64;79;62;59;81;81;63;62;42;82;74;74;82;73;54;92;69;67;82;82;92;44;73;91;82;73;67;80;68;61;64;64;89;68;73;82;51;56;67;73
